time,c0,c1,v0,v1,i0,i1
1520809835.96,100,100,8765000,8766000,-514000,-478000
1520809836.96,100,100,8764000,8766000,-513000,-477000
1520809837.97,100,100,8765000,8767000,-512000,-477000
1520809838.98,100,100,8765000,8767000,-512000,-477000
1520809839.99,100,100,8765000,8766000,-512000,-476000
1520809841.0,100,100,8766000,8766000,-512000,-476000
1520809842.01,100,100,8765000,8766000,-510000,-476000
1520809843.01,100,100,8766000,8768000,-510000,-476000
1520809844.02,100,100,8766000,8766000,-510000,-475000
1520809845.03,100,100,8765000,8766000,-509000,-475000
1520809846.04,100,100,8765000,8767000,-509000,-475000
1520809847.05,100,100,8765000,8767000,-510000,-474000
1520809848.06,100,100,8765000,8766000,-508000,-473000
1520809849.06,100,100,8765000,8767000,-509000,-474000
1520809850.07,100,100,8766000,8767000,-507000,-473000
1520809851.08,100,100,8765000,8768000,-507000,-473000
1520809852.1,100,100,8765000,8767000,-506000,-473000
1520809853.11,100,100,8766000,8767000,-506000,-472000
1520809854.12,100,100,8766000,8767000,-506000,-472000
1520809855.13,100,100,8767000,8767000,-506000,-472000
1520809856.14,100,100,8766000,8767000,-506000,-472000
1520809857.15,100,100,8765000,8768000,-506000,-471000
1520809858.16,100,100,8765000,8768000,-506000,-471000
1520809859.17,100,100,8766000,8767000,-506000,-471000
1520809860.18,100,100,8765000,8767000,-504000,-471000
1520809861.19,100,100,8765000,8769000,-504000,-470000
1520809862.2,100,100,8765000,8768000,-504000,-469000
1520809863.2,100,100,8766000,8769000,-503000,-470000
1520809864.21,100,100,8766000,8771000,-503000,-470000
1520809865.22,100,100,8765000,8770000,-502000,-469000
1520809866.25,100,100,8766000,8770000,-502000,-468000
1520809867.25,100,100,8765000,8769000,-501000,-469000
1520809868.26,100,100,8764000,8769000,-500000,-468000
1520809869.27,100,100,8767000,8770000,-500000,-468000
1520809870.28,100,100,8765000,8768000,-500000,-467000
1520809871.3,100,100,8767000,8770000,-500000,-467000
1520809872.31,100,100,8765000,8770000,-499000,-467000
1520809873.31,100,100,8765000,8770000,-499000,-466000
1520809874.32,100,100,8765000,8770000,-501000,-466000
1520809875.33,100,100,8765000,8770000,-500000,-466000
1520809876.35,100,100,8766000,8770000,-499000,-466000
1520809877.36,100,100,8764000,8770000,-448000,-466000
1520809878.36,100,100,8765000,8769000,-494000,-465000
1520809879.38,100,100,8766000,8770000,-498000,-465000
1520809880.38,100,100,8766000,8768000,-498000,-465000
1520809881.39,100,100,8770000,8770000,-493000,-465000
1520809882.4,100,100,8766000,8771000,-496000,-464000
1520809883.4,100,100,8765000,8768000,-490000,-464000
1520809884.41,100,100,8765000,8768000,-489000,-463000
1520809885.42,100,100,8766000,8768000,-495000,-463000
1520809886.43,100,100,8766000,8768000,-495000,-463000
1520809887.45,100,100,8766000,8770000,-496000,-463000
1520809888.45,100,100,8767000,8768000,-495000,-462000
1520809889.46,100,100,8767000,8769000,-494000,-462000
1520809890.47,100,100,8765000,8769000,-495000,-461000
1520809891.47,100,100,8763000,8769000,-486000,-460000
1520809892.48,100,100,8766000,8769000,-493000,-460000
1520809893.49,100,100,8766000,8769000,-492000,-461000
1520809894.5,100,100,8765000,8769000,-495000,-461000
1520809895.51,100,100,8767000,8769000,-494000,-461000
1520809896.52,100,100,8766000,8769000,-494000,-460000
1520809897.53,100,100,8765000,8769000,-493000,-459000
1520809898.54,100,100,8766000,8769000,-492000,-460000
1520809899.55,100,100,8767000,8769000,-492000,-459000
1520809900.56,100,100,8768000,8769000,-491000,-458000
1520809901.57,100,100,8766000,8769000,-490000,-458000
1520809902.57,100,100,8767000,8769000,-491000,-458000
1520809903.58,100,100,8767000,8769000,-490000,-458000
1520809904.6,100,100,8767000,8769000,-489000,-457000
1520809905.6,100,100,8767000,8769000,-490000,-457000
1520809906.61,100,100,8767000,8769000,-490000,-457000
1520809907.62,100,100,8767000,8769000,-483000,-457000
1520809908.63,100,100,8767000,8769000,-490000,-456000
1520809909.64,100,100,8767000,8768000,-488000,-455000
1520809910.64,100,100,8766000,8769000,-486000,-456000
1520809911.65,100,100,8767000,8769000,-488000,-456000
1520809912.67,100,100,8766000,8769000,-485000,-455000
1520809913.67,100,100,8766000,8769000,-485000,-455000
1520809914.68,100,100,8766000,8769000,-485000,-455000
1520809915.69,100,100,8766000,8768000,-485000,-455000
1520809916.7,100,100,8767000,8767000,-484000,-454000
1520809917.71,100,100,8767000,8767000,-483000,-454000
1520809918.72,100,100,8767000,8768000,-485000,-454000
1520809919.73,100,100,8766000,8768000,-483000,-454000
1520809920.74,100,100,8768000,8768000,-484000,-454000
1520809921.75,100,100,8766000,8768000,-483000,-453000
1520809922.76,100,100,8768000,8768000,-482000,-453000
1520809923.77,100,100,8766000,8768000,-482000,-453000
1520809924.78,100,100,8767000,8768000,-482000,-453000
1520809925.78,100,100,8767000,8768000,-468000,-453000
1520809926.79,100,100,8767000,8769000,-476000,-453000
1520809927.8,100,100,8767000,8768000,-483000,-452000
1520809928.81,100,100,8767000,8768000,-481000,-453000
1520809929.83,100,100,8766000,8768000,-481000,-451000
1520809930.84,100,100,8766000,8769000,-467000,-452000
1520809931.85,100,100,8767000,8768000,-479000,-451000
1520809932.86,100,100,8768000,8768000,-480000,-451000
1520809933.87,100,100,8767000,8768000,-478000,-451000
1520809934.88,100,100,8768000,8768000,-479000,-451000
1520809935.89,100,100,8766000,8768000,-467000,-450000
1520809936.9,100,100,8768000,8768000,-480000,-451000
1520809937.91,100,100,8767000,8768000,-479000,-450000
1520809938.92,100,100,8767000,8769000,-479000,-449000
1520809939.93,100,100,8767000,8768000,-468000,-449000
1520809940.94,100,100,8768000,8768000,-478000,-450000
1520809941.94,100,100,8766000,8768000,-472000,-449000
1520809942.95,100,100,8768000,8769000,-476000,-449000
1520809943.96,100,100,8766000,8768000,-467000,-448000
1520809944.97,100,100,8768000,8768000,-475000,-448000
1520809945.98,100,100,8767000,8768000,-477000,-449000
1520809946.99,100,100,8767000,8769000,-476000,-448000
1520809948.0,100,100,8768000,8769000,-475000,-448000
1520809949.01,100,100,8767000,8769000,-473000,-448000
1520809950.02,100,100,8768000,8770000,-475000,-447000
1520809951.03,100,100,8756000,8771000,-454000,-447000
1520809952.04,100,100,8767000,8771000,-473000,-447000
1520809953.05,100,100,8769000,8772000,-453000,-447000
1520809954.06,100,100,8769000,8771000,-475000,-447000
1520809955.07,100,100,8768000,8772000,-473000,-446000
1520809956.08,100,100,8767000,8771000,-473000,-445000
1520809957.08,100,100,8726000,8771000,-269000,-445000
1520809958.09,100,100,8748000,8765000,-311000,-415000
1520809959.1,100,100,8767000,8766000,-479000,-376000
1520809960.11,100,100,8767000,8771000,-477000,-445000
1520809961.12,100,100,8768000,8771000,-463000,-445000
1520809962.12,100,100,8769000,8771000,-477000,-445000
1520809963.13,100,100,8768000,8772000,-475000,-445000
1520809964.14,100,100,8768000,8772000,-475000,-444000
1520809965.15,100,100,8768000,8771000,-474000,-444000
1520809966.16,100,100,8768000,8771000,-472000,-443000
1520809967.17,100,100,8768000,8771000,-473000,-443000
1520809968.19,100,100,8768000,8772000,-472000,-443000
1520809969.2,100,100,8768000,8770000,-471000,-443000
1520809970.21,100,100,8768000,8770000,-470000,-443000
1520809971.22,100,100,8768000,8770000,-470000,-443000
1520809972.23,100,100,8768000,8770000,-470000,-442000
1520809973.23,100,100,8768000,8769000,-468000,-442000
1520809974.25,100,100,8767000,8770000,-469000,-442000
1520809975.26,100,100,8768000,8770000,-468000,-442000
1520809976.27,100,100,8767000,8770000,-467000,-442000
1520809977.28,100,100,8767000,8770000,-467000,-441000
1520809978.29,100,100,8769000,8770000,-472000,-442000
1520809979.3,100,100,8769000,8771000,-466000,-441000
1520809980.31,100,100,8768000,8770000,-466000,-441000
1520809981.32,100,100,8767000,8770000,-465000,-440000
1520809982.34,100,100,8769000,8771000,-465000,-440000
1520809983.35,100,100,8767000,8769000,-465000,-440000
1520809984.36,100,100,8769000,8769000,-464000,-440000
1520809985.38,100,100,8776000,8769000,-464000,-439000
1520809986.39,100,100,8775000,8770000,-463000,-439000
1520809987.4,100,100,8769000,8770000,-463000,-438000
1520809988.41,100,100,8769000,8770000,-462000,-438000
1520809989.42,100,100,8768000,8770000,-461000,-437000
1520809990.43,100,100,8769000,8770000,-462000,-438000
1520809991.44,100,100,8768000,8770000,-461000,-437000
1520809992.45,100,100,8767000,8769000,-461000,-437000
1520809993.46,100,100,8768000,8770000,-460000,-437000
1520809994.47,100,100,8768000,8770000,-460000,-437000
1520809995.48,100,100,8768000,8769000,-460000,-437000
1520809996.49,100,100,8768000,8769000,-460000,-437000
1520809997.5,100,100,8768000,8769000,-458000,-436000
1520809998.5,100,100,8768000,8770000,-458000,-437000
1520809999.51,100,100,8768000,8770000,-457000,-436000
1520810000.52,100,100,8769000,8770000,-456000,-436000
1520810001.53,100,100,8768000,8770000,-457000,-436000
1520810002.54,100,100,8769000,8769000,-456000,-436000
1520810003.55,100,100,8769000,8770000,-456000,-435000
1520810004.56,100,100,8769000,8770000,-455000,-435000
1520810005.57,100,100,8769000,8770000,-455000,-435000
1520810006.58,100,100,8769000,8770000,-455000,-434000
1520810007.59,100,100,8769000,8769000,-455000,-434000
1520810008.6,100,100,8768000,8770000,-455000,-434000
1520810009.61,100,100,8768000,8769000,-455000,-433000
1520810010.62,100,100,8768000,8770000,-453000,-433000
1520810011.63,100,100,8768000,8769000,-452000,-433000
1520810012.64,100,100,8768000,8770000,-453000,-432000
1520810013.65,100,100,8768000,8769000,-453000,-432000
1520810014.65,100,100,8768000,8769000,-453000,-432000
1520810015.67,100,100,8769000,8769000,-453000,-432000
1520810016.68,100,100,8768000,8770000,-454000,-431000
1520810017.69,100,100,8769000,8769000,-456000,-431000
1520810018.7,100,100,8769000,8770000,-453000,-431000
1520810019.71,100,100,8769000,8771000,-452000,-431000
1520810020.72,100,100,8769000,8771000,-451000,-431000
1520810021.73,100,100,8768000,8772000,-452000,-431000
1520810022.74,100,100,8769000,8772000,-452000,-430000
1520810023.75,100,100,8769000,8772000,-451000,-430000
1520810024.76,100,100,8769000,8773000,-451000,-430000
1520810025.77,100,100,8769000,8772000,-450000,-430000
1520810026.78,100,100,8769000,8772000,-449000,-429000
1520810027.78,100,100,8770000,8772000,-449000,-429000
1520810028.79,100,100,8769000,8772000,-449000,-429000
1520810029.81,100,100,8769000,8772000,-449000,-429000
1520810030.82,100,100,8769000,8772000,-449000,-428000
1520810031.83,100,100,8770000,8772000,-448000,-428000
1520810032.84,100,100,8770000,8772000,-447000,-428000
1520810033.85,100,100,8769000,8771000,-446000,-426000
1520810034.86,100,100,8769000,8772000,-447000,-426000
1520810035.87,100,100,8770000,8773000,-446000,-426000
1520810036.88,100,100,8770000,8772000,-447000,-426000
1520810037.89,100,100,8769000,8772000,-445000,-425000
1520810038.9,100,100,8770000,8772000,-446000,-425000
1520810039.9,100,100,8770000,8772000,-445000,-425000
1520810040.91,100,100,8770000,8772000,-445000,-425000
1520810041.92,100,100,8770000,8772000,-445000,-425000
1520810042.93,100,100,8770000,8772000,-444000,-425000
1520810043.94,100,100,8769000,8771000,-443000,-424000
1520810044.95,100,100,8770000,8772000,-444000,-424000
1520810045.95,100,100,8770000,8772000,-450000,-424000
1520810046.96,100,100,8771000,8772000,-450000,-423000
1520810047.97,100,100,8770000,8771000,-449000,-422000
1520810048.97,100,100,8770000,8771000,-449000,-421000
1520810049.98,100,100,8769000,8771000,-444000,-423000
1520810051.0,100,100,8769000,8771000,-441000,-423000
1520810052.01,100,100,8769000,8771000,-441000,-422000
1520810053.02,100,100,8770000,8771000,-440000,-423000
1520810054.03,100,100,8771000,8771000,-441000,-422000
1520810055.04,100,100,8770000,8772000,-440000,-422000
1520810056.05,100,100,8769000,8772000,-440000,-422000
1520810057.07,100,100,8769000,8771000,-440000,-422000
1520810058.08,100,100,8770000,8771000,-440000,-423000
1520810059.09,100,100,8770000,8771000,-439000,-421000
1520810060.1,100,100,8771000,8772000,-439000,-421000
1520810061.11,100,100,8770000,8771000,-437000,-421000
1520810062.12,100,100,8770000,8771000,-437000,-421000
1520810063.13,100,100,8770000,8771000,-437000,-420000
1520810064.14,100,100,8770000,8771000,-437000,-420000
1520810065.16,100,100,8770000,8771000,-436000,-420000
1520810066.17,100,100,8770000,8771000,-436000,-420000
1520810067.18,100,100,8771000,8772000,-436000,-420000
1520810068.19,100,100,8770000,8771000,-435000,-419000
1520810069.2,100,100,8769000,8772000,-434000,-419000
1520810070.21,100,100,8769000,8771000,-434000,-419000
1520810071.21,100,100,8769000,8771000,-435000,-419000
1520810072.23,100,100,8769000,8771000,-435000,-418000
1520810073.24,100,100,8770000,8771000,-435000,-418000
1520810074.25,100,100,8771000,8771000,-434000,-418000
1520810075.26,100,100,8770000,8770000,-434000,-418000
1520810076.27,100,100,8770000,8771000,-433000,-417000
1520810077.27,100,100,8770000,8771000,-432000,-417000
1520810078.28,100,100,8770000,8772000,-431000,-417000
1520810079.29,100,100,8771000,8772000,-432000,-417000
1520810080.3,100,100,8771000,8772000,-431000,-416000
1520810081.31,100,100,8770000,8773000,-431000,-416000
1520810082.32,100,100,8770000,8772000,-430000,-416000
1520810083.33,100,100,8770000,8771000,-431000,-416000
1520810084.34,100,100,8771000,8771000,-431000,-415000
1520810085.35,100,100,8772000,8771000,-430000,-416000
1520810086.36,100,100,8770000,8771000,-430000,-415000
1520810087.37,100,100,8770000,8771000,-431000,-415000
1520810088.39,100,100,8770000,8771000,-430000,-415000
1520810089.4,100,100,8770000,8771000,-430000,-414000
1520810090.41,100,100,8770000,8771000,-429000,-413000
1520810091.42,100,100,8770000,8771000,-429000,-413000
1520810092.43,100,100,8770000,8771000,-429000,-413000
1520810093.44,100,100,8771000,8771000,-429000,-413000
1520810094.45,100,100,8770000,8771000,-428000,-413000
1520810095.46,100,100,8770000,8771000,-428000,-412000
1520810096.47,100,100,8771000,8771000,-428000,-413000
1520810097.48,100,100,8770000,8773000,-427000,-412000
1520810098.49,100,100,8771000,8774000,-426000,-412000
1520810099.5,100,100,8770000,8773000,-426000,-412000
1520810100.51,100,100,8771000,8774000,-426000,-411000
1520810101.52,100,100,8770000,8774000,-426000,-411000
1520810102.53,100,100,8770000,8774000,-425000,-411000
1520810103.54,100,100,8771000,8773000,-425000,-411000
1520810104.55,100,100,8771000,8773000,-425000,-410000
1520810105.56,100,100,8772000,8774000,-425000,-410000
1520810106.57,100,100,8772000,8774000,-425000,-409000
1520810107.58,100,100,8771000,8774000,-424000,-409000
1520810108.59,100,100,8772000,8774000,-423000,-409000
1520810109.6,100,100,8770000,8774000,-421000,-409000
1520810110.61,100,100,8770000,8774000,-422000,-408000
1520810111.62,100,100,8770000,8774000,-421000,-408000
1520810112.63,100,100,8770000,8774000,-420000,-408000
1520810113.63,100,100,8770000,8773000,-422000,-407000
1520810114.64,100,100,8771000,8773000,-421000,-406000
1520810115.65,100,100,8770000,8773000,-421000,-406000
1520810116.66,100,100,8771000,8773000,-420000,-406000
1520810117.67,100,100,8771000,8773000,-420000,-406000
1520810118.68,100,100,8770000,8773000,-420000,-406000
1520810119.69,100,100,8771000,8774000,-420000,-405000
1520810120.7,100,100,8771000,8774000,-419000,-404000
1520810121.71,100,100,8771000,8773000,-419000,-404000
1520810122.72,100,100,8771000,8773000,-419000,-404000
1520810123.73,100,100,8771000,8772000,-419000,-404000
1520810124.74,100,100,8771000,8772000,-419000,-404000
1520810125.75,100,100,8770000,8772000,-418000,-404000
1520810126.76,100,100,8771000,8772000,-418000,-403000
1520810127.77,100,100,8771000,8772000,-420000,-403000
1520810128.78,100,100,8771000,8772000,-417000,-403000
1520810129.79,100,100,8771000,8772000,-417000,-402000
1520810130.8,100,100,8771000,8772000,-417000,-402000
1520810131.8,100,100,8771000,8772000,-417000,-402000
1520810132.81,100,100,8771000,8772000,-416000,-401000
1520810133.82,100,100,8771000,8771000,-416000,-401000
1520810134.83,100,100,8771000,8772000,-415000,-401000
1520810135.83,100,100,8771000,8772000,-415000,-400000
1520810136.84,100,100,8771000,8772000,-416000,-400000
1520810137.85,100,100,8771000,8772000,-416000,-400000
1520810138.86,100,100,8772000,8772000,-414000,-400000
1520810139.87,100,100,8771000,8772000,-413000,-399000
1520810140.87,100,100,8771000,8772000,-413000,-398000
1520810141.89,100,100,8770000,8772000,-413000,-398000
1520810142.89,100,100,8770000,8772000,-413000,-398000
1520810143.9,100,100,8771000,8772000,-412000,-397000
1520810144.91,100,100,8771000,8772000,-412000,-397000
1520810145.92,100,100,8771000,8772000,-412000,-397000
1520810146.93,100,100,8771000,8772000,-412000,-397000
1520810147.94,100,100,8772000,8772000,-412000,-396000
1520810148.95,100,100,8772000,8772000,-411000,-396000
1520810149.96,100,100,8771000,8773000,-411000,-396000
1520810150.97,100,100,8771000,8772000,-410000,-394000
1520810151.98,100,100,8771000,8773000,-410000,-394000
1520810152.99,100,100,8771000,8773000,-410000,-394000
1520810154.0,100,100,8771000,8771000,-410000,-395000
1520810155.01,100,100,8771000,8772000,-410000,-394000
1520810156.02,100,100,8772000,8771000,-410000,-394000
1520810157.03,100,100,8772000,8771000,-409000,-393000
1520810158.04,100,100,8772000,8771000,-408000,-393000
1520810159.05,100,100,8772000,8772000,-408000,-393000
1520810160.06,100,100,8772000,8772000,-408000,-393000
1520810161.07,100,100,8772000,8771000,-408000,-393000
1520810162.08,100,100,8771000,8771000,-408000,-393000
1520810163.09,100,100,8772000,8772000,-407000,-392000
1520810164.1,100,100,8772000,8771000,-407000,-391000
1520810165.11,100,100,8772000,8771000,-407000,-391000
1520810166.12,100,100,8771000,8772000,-407000,-391000
1520810167.13,100,100,8773000,8771000,-406000,-391000
1520810168.14,100,100,8772000,8772000,-406000,-390000
1520810169.15,100,100,8771000,8772000,-406000,-391000
1520810170.16,100,100,8772000,8771000,-406000,-390000
1520810171.17,100,100,8771000,8771000,-405000,-390000
1520810172.17,100,100,8772000,8771000,-404000,-388000
1520810173.18,100,100,8771000,8771000,-404000,-388000
1520810174.19,100,100,8772000,8772000,-404000,-389000
1520810175.2,100,100,8772000,8772000,-402000,-389000
1520810176.21,100,100,8772000,8771000,-404000,-387000
1520810177.22,100,100,8772000,8772000,-403000,-388000
1520810178.23,100,100,8772000,8771000,-403000,-387000
1520810179.24,100,100,8771000,8772000,-403000,-387000
1520810180.24,100,100,8772000,8772000,-403000,-387000
1520810181.26,100,100,8772000,8772000,-404000,-387000
1520810182.26,100,100,8773000,8772000,-402000,-386000
1520810183.28,100,100,8773000,8774000,-402000,-386000
1520810184.29,100,100,8773000,8774000,-404000,-385000
1520810185.3,100,100,8772000,8775000,-404000,-386000
1520810186.31,100,100,8772000,8775000,-402000,-386000
1520810187.32,100,100,8773000,8774000,-401000,-385000
1520810188.32,100,100,8772000,8774000,-402000,-386000
1520810189.33,100,100,8772000,8774000,-401000,-385000
1520810190.34,100,100,8773000,8774000,-400000,-385000
1520810191.36,100,100,8772000,8774000,-401000,-385000
1520810192.37,100,100,8773000,8775000,-401000,-384000
1520810193.38,100,100,8773000,8774000,-398000,-383000
1520810194.39,100,100,8773000,8775000,-399000,-383000
1520810195.4,100,100,8772000,8775000,-399000,-383000
1520810196.41,100,100,8772000,8775000,-398000,-383000
1520810197.42,100,100,8773000,8775000,-398000,-383000
1520810198.43,100,100,8773000,8775000,-397000,-382000
1520810199.44,100,100,8772000,8775000,-397000,-382000
1520810200.46,100,100,8773000,8775000,-397000,-381000
1520810201.47,100,100,8772000,8775000,-398000,-382000
1520810202.48,100,100,8772000,8774000,-397000,-380000
1520810203.48,100,100,8772000,8775000,-396000,-380000
1520810204.49,100,100,8772000,8774000,-396000,-381000
1520810205.5,100,100,8772000,8775000,-396000,-381000
1520810206.51,100,100,8772000,8775000,-395000,-380000
1520810207.52,100,100,8773000,8774000,-395000,-380000
1520810208.53,100,100,8772000,8773000,-395000,-380000
1520810209.54,100,100,8772000,8774000,-395000,-379000
1520810210.55,100,100,8773000,8774000,-394000,-379000
1520810211.57,100,100,8772000,8774000,-394000,-379000
1520810212.58,100,100,8772000,8774000,-395000,-379000
1520810213.59,100,100,8773000,8773000,-395000,-379000
1520810214.6,100,100,8774000,8774000,-394000,-379000
1520810215.6,100,100,8773000,8774000,-394000,-378000
1520810216.62,100,100,8773000,8774000,-393000,-378000
1520810217.64,100,100,8772000,8774000,-393000,-378000
1520810218.65,100,100,8773000,8775000,-394000,-377000
1520810219.66,100,100,8773000,8774000,-392000,-377000
1520810220.67,100,100,8772000,8774000,-392000,-377000
1520810221.68,100,100,8773000,8774000,-391000,-377000
1520810222.69,100,100,8781000,8773000,-391000,-376000
1520810223.7,100,100,8772000,8773000,-391000,-377000
1520810224.71,100,100,8772000,8773000,-390000,-376000
1520810225.72,100,100,8772000,8773000,-390000,-376000
1520810226.73,100,100,8774000,8773000,-378000,-375000
1520810227.75,100,100,8773000,8773000,-383000,-375000
1520810228.76,100,100,8773000,8773000,-390000,-375000
1520810229.77,100,100,8772000,8773000,-390000,-374000
1520810230.78,100,100,8774000,8773000,-391000,-374000
1520810231.8,100,100,8773000,8773000,-390000,-374000
1520810232.81,100,100,8772000,8774000,-390000,-374000
1520810233.82,100,100,8773000,8773000,-390000,-374000
1520810234.83,100,100,8773000,8773000,-389000,-374000
1520810235.84,100,100,8774000,8774000,-389000,-374000
1520810236.86,100,100,8773000,8773000,-389000,-373000
1520810237.86,100,100,8774000,8773000,-389000,-373000
1520810238.87,100,100,8772000,8773000,-388000,-373000
1520810239.88,100,100,8773000,8774000,-388000,-372000
1520810240.89,100,100,8773000,8773000,-388000,-372000
1520810241.9,100,100,8773000,8774000,-386000,-372000
1520810242.91,100,100,8772000,8773000,-386000,-373000
1520810243.92,100,100,8773000,8773000,-386000,-372000
1520810244.93,100,100,8773000,8774000,-386000,-372000
1520810245.94,100,100,8773000,8774000,-386000,-372000
1520810246.95,100,100,8773000,8774000,-387000,-372000
1520810247.96,100,100,8774000,8773000,-386000,-371000
1520810248.97,100,100,8773000,8774000,-385000,-371000
1520810249.98,100,100,8773000,8774000,-384000,-371000
1520810250.99,100,100,8773000,8773000,-383000,-370000
1520810251.99,100,100,8775000,8774000,-384000,-370000
1520810253.01,100,100,8774000,8774000,-384000,-369000
1520810254.01,100,100,8772000,8774000,-383000,-369000
1520810255.02,100,100,8772000,8774000,-383000,-369000
1520810256.03,100,100,8773000,8774000,-384000,-369000
1520810257.04,100,100,8774000,8774000,-385000,-369000
1520810258.05,100,100,8773000,8774000,-384000,-369000
1520810259.06,100,100,8773000,8776000,-384000,-368000
1520810260.07,100,100,8774000,8777000,-384000,-368000
1520810261.08,100,100,8774000,8776000,-382000,-368000
1520810262.09,100,100,8774000,8776000,-381000,-368000
1520810263.11,100,100,8773000,8776000,-381000,-368000
1520810264.12,100,100,8775000,8776000,-383000,-367000
1520810265.13,100,100,8775000,8777000,-383000,-367000
1520810266.14,100,100,8774000,8776000,-382000,-367000
1520810267.15,100,100,8774000,8776000,-381000,-367000
1520810268.16,100,100,8774000,8776000,-383000,-367000
1520810269.17,100,100,8773000,8776000,-381000,-366000
1520810270.18,100,100,8774000,8777000,-380000,-366000
1520810271.19,100,100,8774000,8777000,-379000,-367000
1520810272.2,100,100,8774000,8776000,-379000,-366000
1520810273.21,100,100,8776000,8777000,-379000,-366000
1520810274.22,100,100,8774000,8777000,-378000,-366000
1520810275.23,100,100,8775000,8776000,-378000,-364000
1520810276.25,100,100,8773000,8776000,-377000,-364000
1520810277.26,100,100,8773000,8776000,-376000,-365000
1520810278.27,100,100,8774000,8777000,-376000,-364000
1520810279.28,100,100,8774000,8779000,-377000,-364000
1520810280.29,100,100,8774000,8776000,-376000,-363000
1520810281.3,100,100,8775000,8776000,-376000,-363000
1520810282.31,100,100,8774000,8775000,-376000,-362000
1520810283.32,100,100,8773000,8775000,-376000,-363000
1520810284.33,100,100,8773000,8775000,-375000,-362000
1520810285.35,100,100,8774000,8774000,-374000,-362000
1520810286.36,100,100,8773000,8774000,-374000,-361000
1520810287.37,100,100,8774000,8774000,-374000,-361000
1520810288.38,100,100,8773000,8774000,-373000,-361000
1520810289.39,100,100,8781000,8774000,-374000,-360000
1520810290.4,100,100,8774000,8774000,-374000,-361000
1520810291.4,100,100,8773000,8774000,-373000,-361000
1520810292.41,100,100,8774000,8774000,-373000,-361000
1520810293.43,100,100,8775000,8774000,-373000,-359000
1520810294.43,100,100,8774000,8774000,-373000,-359000
1520810295.44,100,100,8775000,8773000,-373000,-359000
1520810296.45,100,100,8774000,8774000,-373000,-358000
1520810297.46,100,100,8774000,8774000,-372000,-358000
1520810298.47,100,100,8774000,8774000,-371000,-358000
1520810299.48,100,100,8774000,8774000,-371000,-357000
1520810300.49,100,100,8774000,8774000,-371000,-358000
1520810301.5,100,100,8782000,8774000,-371000,-358000
1520810302.53,100,100,8775000,8774000,-370000,-357000
1520810303.54,100,100,8774000,8774000,-370000,-357000
1520810304.55,100,100,8775000,8774000,-370000,-357000
1520810305.56,100,100,8773000,8774000,-369000,-357000
1520810306.57,100,100,8774000,8774000,-369000,-357000
1520810307.58,100,100,8774000,8774000,-369000,-356000
1520810308.59,100,100,8774000,8774000,-369000,-355000
1520810309.6,100,100,8774000,8774000,-368000,-355000
1520810310.61,100,100,8774000,8774000,-368000,-355000
1520810311.62,100,100,8774000,8774000,-369000,-354000
1520810312.63,100,100,8774000,8775000,-369000,-355000
1520810313.64,100,100,8775000,8774000,-369000,-354000
1520810314.65,100,100,8775000,8775000,-368000,-354000
1520810315.66,100,100,8774000,8774000,-367000,-353000
1520810316.67,100,100,8775000,8774000,-367000,-353000
1520810317.68,100,100,8775000,8774000,-367000,-353000
1520810318.69,100,100,8775000,8775000,-366000,-352000
1520810319.7,100,100,8775000,8775000,-365000,-352000
1520810320.71,100,100,8776000,8774000,-366000,-352000
1520810321.72,100,100,8775000,8774000,-365000,-352000
1520810322.72,100,100,8775000,8775000,-365000,-352000
1520810323.73,100,100,8774000,8775000,-365000,-352000
1520810324.74,100,100,8775000,8774000,-365000,-352000
1520810325.75,100,100,8774000,8775000,-364000,-351000
1520810326.76,100,100,8775000,8775000,-363000,-351000
1520810327.77,100,100,8774000,8774000,-364000,-351000
1520810328.78,100,100,8774000,8774000,-365000,-351000
1520810329.79,100,100,8775000,8774000,-364000,-352000
1520810330.8,100,100,8774000,8774000,-364000,-351000
1520810331.82,100,100,8775000,8777000,-364000,-351000
1520810332.83,100,100,8774000,8778000,-364000,-351000
1520810333.84,100,100,8775000,8774000,-363000,-351000
1520810334.85,100,100,8774000,8777000,-362000,-351000
1520810335.86,100,100,8774000,8777000,-361000,-351000
1520810336.87,100,100,8775000,8774000,-362000,-350000
1520810337.88,100,100,8774000,8774000,-362000,-349000
1520810338.89,100,100,8775000,8775000,-362000,-349000
1520810339.9,100,100,8774000,8775000,-361000,-350000
1520810340.91,100,100,8775000,8775000,-361000,-348000
1520810341.93,100,100,8775000,8775000,-360000,-347000
1520810342.93,100,100,8774000,8774000,-361000,-347000
1520810343.95,100,100,8775000,8774000,-361000,-347000
1520810344.96,100,100,8775000,8774000,-359000,-347000
1520810345.96,100,100,8775000,8775000,-359000,-346000
1520810346.97,100,100,8774000,8774000,-359000,-347000
1520810347.98,100,100,8775000,8774000,-358000,-346000
1520810348.99,100,100,8775000,8775000,-358000,-345000
1520810350.0,100,100,8775000,8774000,-358000,-345000
1520810351.01,100,100,8774000,8774000,-359000,-345000
1520810352.02,100,100,8775000,8778000,-357000,-345000
1520810353.02,100,100,8776000,8778000,-358000,-345000
1520810354.03,100,100,8775000,8778000,-359000,-344000
1520810355.04,100,100,8775000,8778000,-359000,-344000
1520810356.05,100,100,8776000,8777000,-358000,-344000
1520810357.07,100,100,8776000,8775000,-359000,-344000
